hunger,energy,social,fun,wealth,comfort,hygiene,bladder,archetype,care_style,arm,scarcity,care_score,care_floor_breach,gate_verdict
100.0,52.0,40.0,68.5,75.0,79.0,66.0,52.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,17.0,0.0,21.5,75.0,58.0,16.0,16.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,54.0,75.0,47.5,75.0,79.0,63.0,60.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,60.0,35.0,12.5,75.0,55.0,63.0,66.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,60.0,35.0,12.5,75.0,55.0,63.0,0.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
93.0,48.0,75.0,64.0,75.0,76.0,63.0,44.0,Trickster,challenger,B_ungoverned,1,0.9,0,allow
100.0,13.0,0.0,17.0,75.0,55.0,13.0,8.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
93.0,50.0,70.0,78.0,75.0,100.0,60.0,52.0,Guardian,supporter,B_ungoverned,1,0.6,0,allow
93.0,56.0,30.0,43.0,75.0,82.0,60.0,58.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
100.0,56.0,30.0,8.0,75.0,52.0,60.0,0.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
100.0,44.0,70.0,59.5,75.0,73.0,60.0,36.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
93.0,9.0,40.0,12.5,75.0,52.0,10.0,0.0,Pioneer,explorer,B_ungoverned,1,0.9,0,allow
100.0,46.0,65.0,73.5,75.0,97.0,57.0,44.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
86.0,52.0,65.0,38.5,75.0,79.0,57.0,50.0,Scholar,gentle,B_ungoverned,1,0.9,0,allow
100.0,52.0,25.0,3.5,75.0,49.0,57.0,0.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
100.0,40.0,65.0,55.0,75.0,70.0,57.0,28.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,5.0,35.0,8.0,75.0,49.0,7.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,42.0,60.0,69.0,75.0,94.0,54.0,36.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
79.0,48.0,60.0,69.0,75.0,100.0,54.0,42.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
100.0,48.0,20.0,0.0,75.0,46.0,54.0,0.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
93.0,36.0,60.0,50.5,75.0,67.0,54.0,90.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
100.0,1.0,30.0,3.5,75.0,46.0,4.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,38.0,55.0,64.5,75.0,91.0,51.0,28.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,44.0,55.0,64.5,75.0,97.0,51.0,34.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
93.0,44.0,15.0,35.0,75.0,73.0,51.0,0.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
100.0,32.0,55.0,46.0,75.0,64.0,51.0,82.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,0.0,25.0,0.0,75.0,43.0,1.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,34.0,50.0,60.0,75.0,88.0,48.0,20.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
93.0,40.0,50.0,60.0,75.0,94.0,48.0,96.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
86.0,40.0,10.0,30.5,75.0,70.0,48.0,70.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
100.0,28.0,50.0,41.5,75.0,61.0,48.0,74.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,0.0,20.0,0.0,75.0,40.0,0.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
93.0,30.0,45.0,55.5,75.0,85.0,45.0,82.0,Guardian,supporter,B_ungoverned,1,0.6,0,allow
100.0,36.0,45.0,55.5,75.0,91.0,45.0,88.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
79.0,36.0,45.0,26.0,75.0,67.0,45.0,62.0,Healer,gentle,B_ungoverned,1,0.9,0,allow
100.0,24.0,45.0,37.0,75.0,58.0,45.0,66.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
93.0,60.0,15.0,0.0,75.0,37.0,0.0,0.0,Pioneer,explorer,B_ungoverned,1,0.7,0,allow
100.0,26.0,40.0,51.0,75.0,82.0,42.0,74.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
93.0,92.0,40.0,51.0,75.0,88.0,42.0,80.0,Scholar,gentle,B_ungoverned,1,0.7,0,allow
100.0,32.0,40.0,21.5,75.0,64.0,42.0,54.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
100.0,20.0,40.0,32.5,75.0,55.0,42.0,58.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
86.0,56.0,10.0,35.0,75.0,64.0,0.0,0.0,Pioneer,explorer,B_ungoverned,1,0.6,0,allow
93.0,89.0,35.0,46.5,75.0,79.0,39.0,66.0,Guardian,supporter,B_ungoverned,1,0.7,0,allow
100.0,95.0,35.0,46.5,75.0,85.0,39.0,72.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,35.0,35.0,17.0,75.0,61.0,39.0,46.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
100.0,23.0,35.0,28.0,75.0,52.0,39.0,50.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,59.0,5.0,30.5,75.0,61.0,0.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,92.0,30.0,42.0,75.0,76.0,36.0,58.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,98.0,30.0,42.0,75.0,82.0,36.0,64.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
93.0,38.0,30.0,47.5,75.0,88.0,36.0,38.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
93.0,26.0,30.0,58.5,75.0,79.0,36.0,42.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
93.0,62.0,40.0,26.0,75.0,58.0,0.0,0.0,Pioneer,explorer,B_ungoverned,1,0.9,0,allow
100.0,95.0,25.0,37.5,75.0,73.0,33.0,50.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,100.0,25.0,37.5,75.0,79.0,33.0,56.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,41.0,25.0,43.0,75.0,85.0,33.0,30.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
100.0,29.0,25.0,54.0,75.0,76.0,33.0,34.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
86.0,65.0,35.0,21.5,75.0,55.0,50.0,0.0,Pioneer,explorer,B_ungoverned,1,0.65,0,allow
100.0,98.0,20.0,33.0,75.0,70.0,30.0,42.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,100.0,20.0,33.0,75.0,76.0,30.0,48.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
93.0,44.0,60.0,38.5,75.0,82.0,30.0,22.0,Healer,gentle,B_ungoverned,1,0.9,0,allow
93.0,32.0,60.0,49.5,75.0,73.0,30.0,26.0,Trickster,challenger,B_ungoverned,1,0.9,0,allow
79.0,68.0,30.0,17.0,75.0,52.0,47.0,70.0,Pioneer,explorer,B_ungoverned,1,0.6,0,allow
100.0,100.0,15.0,28.5,75.0,67.0,27.0,34.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
93.0,100.0,55.0,28.5,75.0,73.0,27.0,40.0,Scholar,gentle,B_ungoverned,1,0.9,0,allow
86.0,47.0,55.0,34.0,75.0,79.0,27.0,84.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
100.0,35.0,55.0,45.0,75.0,70.0,27.0,18.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
72.0,71.0,25.0,47.5,75.0,79.0,44.0,62.0,Pioneer,explorer,B_ungoverned,1,0.6,0,allow
100.0,100.0,10.0,24.0,75.0,64.0,24.0,26.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,100.0,50.0,24.0,75.0,70.0,24.0,32.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,50.0,50.0,29.5,75.0,76.0,24.0,76.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
93.0,38.0,50.0,40.5,75.0,67.0,24.0,80.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
100.0,74.0,20.0,43.0,75.0,76.0,41.0,54.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
93.0,100.0,45.0,19.5,75.0,61.0,21.0,18.0,Guardian,supporter,B_ungoverned,1,0.9,0,allow
100.0,100.0,45.0,19.5,75.0,67.0,21.0,24.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,53.0,45.0,25.0,75.0,73.0,21.0,68.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
100.0,41.0,45.0,36.0,75.0,64.0,21.0,72.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
93.0,77.0,55.0,38.5,75.0,73.0,38.0,46.0,Pioneer,explorer,B_ungoverned,1,0.9,0,allow
86.0,96.0,40.0,15.0,75.0,58.0,18.0,80.0,Guardian,supporter,B_ungoverned,1,0.6,0,allow
100.0,96.0,40.0,15.0,75.0,64.0,18.0,16.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
93.0,49.0,40.0,20.5,75.0,70.0,68.0,60.0,Healer,gentle,B_ungoverned,1,0.65,0,allow
100.0,37.0,40.0,31.5,75.0,61.0,18.0,64.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
86.0,73.0,50.0,69.0,75.0,100.0,35.0,38.0,Pioneer,explorer,B_ungoverned,1,0.6,0,allow
79.0,92.0,35.0,45.5,75.0,85.0,15.0,72.0,Guardian,supporter,B_ungoverned,1,0.6,0,allow
100.0,92.0,35.0,10.5,75.0,61.0,15.0,8.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,45.0,35.0,16.0,75.0,67.0,65.0,52.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
93.0,33.0,35.0,27.0,75.0,58.0,65.0,56.0,Trickster,challenger,B_ungoverned,1,0.65,0,allow
100.0,69.0,45.0,64.5,75.0,97.0,32.0,30.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,88.0,30.0,41.0,75.0,82.0,12.0,64.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
93.0,88.0,30.0,6.0,75.0,58.0,12.0,70.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
100.0,41.0,30.0,11.5,75.0,64.0,62.0,44.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
100.0,29.0,30.0,22.5,75.0,55.0,62.0,48.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,65.0,40.0,60.0,75.0,94.0,29.0,22.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
93.0,84.0,25.0,36.5,75.0,79.0,59.0,56.0,Guardian,supporter,B_ungoverned,1,0.65,0,allow
100.0,84.0,25.0,1.5,75.0,55.0,9.0,62.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,37.0,25.0,7.0,75.0,61.0,59.0,36.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
93.0,25.0,25.0,53.0,75.0,82.0,59.0,40.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
100.0,61.0,35.0,55.5,75.0,91.0,26.0,14.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
86.0,80.0,60.0,32.0,75.0,76.0,56.0,48.0,Guardian,supporter,B_ungoverned,1,0.9,0,allow
93.0,80.0,20.0,35.0,75.0,82.0,6.0,54.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
100.0,33.0,20.0,2.5,75.0,58.0,56.0,28.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
86.0,21.0,60.0,48.5,75.0,79.0,56.0,32.0,Trickster,challenger,B_ungoverned,1,0.9,0,allow
100.0,57.0,30.0,51.0,75.0,88.0,23.0,6.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,76.0,55.0,27.5,75.0,73.0,53.0,40.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,76.0,15.0,30.5,75.0,79.0,3.0,46.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
93.0,29.0,15.0,35.0,75.0,85.0,53.0,20.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
79.0,77.0,55.0,44.0,75.0,76.0,53.0,24.0,Trickster,challenger,B_ungoverned,1,0.7,0,allow
100.0,53.0,25.0,46.5,75.0,85.0,20.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,72.0,50.0,23.0,75.0,70.0,50.0,32.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,72.0,10.0,26.0,75.0,76.0,0.0,38.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
100.0,25.0,10.0,30.5,75.0,82.0,50.0,12.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
72.0,73.0,50.0,39.5,75.0,73.0,50.0,86.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
100.0,49.0,20.0,42.0,75.0,82.0,17.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
93.0,68.0,45.0,53.5,75.0,97.0,47.0,24.0,Guardian,supporter,B_ungoverned,1,0.6,0,allow
100.0,68.0,5.0,21.5,75.0,73.0,0.0,30.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
93.0,21.0,5.0,26.0,75.0,79.0,47.0,74.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
100.0,69.0,45.0,35.0,75.0,70.0,47.0,78.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,45.0,15.0,37.5,75.0,79.0,14.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,64.0,40.0,49.0,75.0,94.0,44.0,16.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
93.0,64.0,40.0,17.0,75.0,70.0,0.0,22.0,Scholar,gentle,B_ungoverned,1,0.9,0,allow
86.0,17.0,40.0,21.5,75.0,76.0,44.0,66.0,Healer,gentle,B_ungoverned,1,0.9,0,allow
100.0,65.0,40.0,30.5,75.0,67.0,44.0,70.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,41.0,10.0,33.0,75.0,76.0,11.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
93.0,60.0,35.0,44.5,75.0,91.0,41.0,78.0,Guardian,supporter,B_ungoverned,1,0.6,0,allow
86.0,60.0,35.0,12.5,75.0,67.0,50.0,14.0,Scholar,gentle,B_ungoverned,1,0.65,0,allow
79.0,73.0,35.0,17.0,75.0,73.0,41.0,58.0,Healer,gentle,B_ungoverned,1,0.7,0,allow
100.0,61.0,35.0,26.0,75.0,64.0,41.0,62.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
100.0,37.0,5.0,28.5,75.0,73.0,8.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,56.0,30.0,40.0,75.0,88.0,38.0,70.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,56.0,30.0,8.0,75.0,64.0,47.0,6.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
72.0,69.0,30.0,47.5,75.0,100.0,38.0,50.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
93.0,57.0,30.0,56.5,75.0,91.0,38.0,54.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
100.0,33.0,0.0,24.0,75.0,70.0,5.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
93.0,52.0,65.0,35.5,75.0,85.0,35.0,62.0,Guardian,supporter,B_ungoverned,1,0.9,0,allow
100.0,52.0,25.0,3.5,75.0,61.0,44.0,0.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
65.0,65.0,65.0,43.0,75.0,97.0,35.0,42.0,Healer,gentle,B_ungoverned,1,0.9,0,allow
100.0,53.0,25.0,52.0,75.0,88.0,35.0,46.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
93.0,29.0,40.0,19.5,75.0,67.0,2.0,0.0,Pioneer,explorer,B_ungoverned,1,0.9,0,allow
100.0,48.0,60.0,31.0,75.0,82.0,32.0,54.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
93.0,48.0,20.0,35.0,75.0,88.0,41.0,0.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
58.0,61.0,60.0,38.5,75.0,94.0,82.0,34.0,Healer,gentle,B_ungoverned,1,0.65,0,allow
100.0,49.0,20.0,47.5,75.0,85.0,32.0,38.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
86.0,25.0,35.0,15.0,75.0,64.0,50.0,0.0,Pioneer,explorer,B_ungoverned,1,0.65,0,allow
93.0,44.0,55.0,61.5,75.0,100.0,29.0,46.0,Guardian,supporter,B_ungoverned,1,0.6,0,allow
86.0,44.0,15.0,30.5,75.0,85.0,38.0,70.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
100.0,57.0,55.0,34.0,75.0,91.0,79.0,26.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
93.0,45.0,55.0,43.0,75.0,82.0,29.0,30.0,Trickster,challenger,B_ungoverned,1,0.9,0,allow
100.0,21.0,30.0,10.5,75.0,61.0,47.0,0.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
86.0,40.0,50.0,57.0,75.0,97.0,76.0,38.0,Guardian,supporter,B_ungoverned,1,0.65,0,allow
79.0,40.0,50.0,26.0,75.0,82.0,35.0,62.0,Scholar,gentle,B_ungoverned,1,0.9,0,allow
100.0,53.0,50.0,29.5,75.0,88.0,76.0,18.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
86.0,41.0,50.0,38.5,75.0,79.0,26.0,92.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
93.0,17.0,25.0,6.0,75.0,58.0,44.0,70.0,Pioneer,explorer,B_ungoverned,1,0.6,0,allow
100.0,36.0,45.0,52.5,75.0,94.0,73.0,30.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
100.0,36.0,45.0,21.5,75.0,79.0,32.0,54.0,Scholar,gentle,B_ungoverned,1,0.05,1,allow
93.0,49.0,45.0,25.0,75.0,85.0,73.0,80.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
79.0,37.0,45.0,34.0,75.0,76.0,73.0,84.0,Trickster,challenger,B_ungoverned,1,0.65,0,allow
86.0,13.0,20.0,36.5,75.0,85.0,41.0,62.0,Pioneer,explorer,B_ungoverned,1,0.6,0,allow
100.0,32.0,40.0,48.0,75.0,91.0,70.0,22.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
93.0,32.0,40.0,52.0,75.0,100.0,29.0,46.0,Scholar,gentle,B_ungoverned,1,0.6,0,allow
100.0,45.0,40.0,20.5,75.0,82.0,70.0,72.0,Healer,gentle,B_ungoverned,1,0.05,1,allow
72.0,33.0,40.0,64.5,75.0,100.0,70.0,76.0,Trickster,challenger,B_ungoverned,1,0.6,0,allow
100.0,9.0,15.0,32.0,75.0,82.0,38.0,54.0,Pioneer,explorer,B_ungoverned,1,0.05,1,allow
100.0,35.0,35.0,43.5,75.0,88.0,67.0,14.0,Guardian,supporter,B_ungoverned,1,0.05,1,allow
86.0,35.0,35.0,47.5,75.0,97.0,76.0,38.0,Scholar,gentle,B_ungoverned,1,0.65,0,allow
93.0,48.0,35.0,51.0,75.0,100.0,67.0,64.0,Healer,gentle,B_ungoverned,1,0.6,0,allow
100.0,36.0,35.0,60.0,75.0,97.0,67.0,68.0,Trickster,challenger,B_ungoverned,1,0.05,1,allow
93.0,12.0,50.0,27.5,75.0,79.0,35.0,46.0,Pioneer,explorer,B_ungoverned,1,0.9,0,allow
93.0,38.0,30.0,39.0,75.0,85.0,64.0,76.0,Guardian,supporter,B_ungoverned,0,0.6,0,allow
79.0,38.0,70.0,43.0,75.0,94.0,73.0,30.0,Scholar,gentle,B_ungoverned,0,0.9,0,allow
86.0,51.0,70.0,46.5,75.0,97.0,64.0,56.0,Healer,gentle,B_ungoverned,0,0.9,0,allow
93.0,39.0,70.0,55.5,75.0,94.0,64.0,60.0,Trickster,challenger,B_ungoverned,0,0.9,0,allow
100.0,15.0,45.0,23.0,75.0,76.0,32.0,38.0,Pioneer,explorer,B_ungoverned,0,0.05,1,allow
86.0,41.0,65.0,34.5,75.0,82.0,61.0,68.0,Guardian,supporter,B_ungoverned,0,0.9,0,allow
72.0,41.0,65.0,38.5,75.0,91.0,70.0,92.0,Scholar,gentle,B_ungoverned,0,0.6,0,allow
79.0,54.0,65.0,77.0,75.0,100.0,61.0,48.0,Healer,gentle,B_ungoverned,0,0.6,0,allow
100.0,42.0,65.0,51.0,75.0,91.0,61.0,52.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
100.0,18.0,40.0,18.5,75.0,73.0,29.0,30.0,Pioneer,explorer,B_ungoverned,0,0.05,1,allow
100.0,44.0,60.0,30.0,75.0,79.0,58.0,60.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
100.0,44.0,60.0,34.0,75.0,88.0,67.0,84.0,Scholar,gentle,B_ungoverned,0,0.05,1,allow
72.0,57.0,60.0,72.5,75.0,97.0,58.0,100.0,Healer,gentle,B_ungoverned,0,0.6,0,allow
100.0,45.0,60.0,46.5,75.0,88.0,58.0,44.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
93.0,21.0,35.0,49.0,75.0,100.0,26.0,22.0,Pioneer,explorer,B_ungoverned,0,0.6,0,allow
100.0,47.0,55.0,25.5,75.0,76.0,55.0,52.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
93.0,47.0,55.0,64.5,75.0,100.0,64.0,76.0,Scholar,gentle,B_ungoverned,0,0.6,0,allow
65.0,60.0,55.0,100.0,75.0,100.0,55.0,92.0,Healer,gentle,B_ungoverned,0,0.6,0,allow
93.0,48.0,55.0,42.0,75.0,85.0,55.0,100.0,Trickster,challenger,B_ungoverned,0,0.6,0,allow
100.0,24.0,30.0,44.5,75.0,97.0,23.0,14.0,Pioneer,explorer,B_ungoverned,0,0.05,1,allow
100.0,50.0,50.0,21.0,75.0,73.0,52.0,44.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
86.0,50.0,50.0,95.0,75.0,100.0,61.0,68.0,Scholar,gentle,B_ungoverned,0,0.6,0,allow
58.0,63.0,50.0,100.0,75.0,100.0,52.0,84.0,Healer,gentle,B_ungoverned,0,0.6,0,allow
100.0,51.0,50.0,37.5,75.0,82.0,52.0,92.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
100.0,27.0,25.0,40.0,75.0,94.0,20.0,6.0,Pioneer,explorer,B_ungoverned,0,0.05,1,allow
100.0,53.0,45.0,16.5,75.0,70.0,49.0,36.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
79.0,53.0,85.0,90.5,75.0,97.0,58.0,60.0,Scholar,gentle,B_ungoverned,0,0.9,0,allow
100.0,66.0,45.0,95.5,75.0,97.0,49.0,76.0,Healer,gentle,B_ungoverned,0,0.7,0,allow
100.0,54.0,45.0,33.0,75.0,79.0,49.0,84.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
100.0,30.0,20.0,35.5,75.0,91.0,17.0,0.0,Pioneer,explorer,B_ungoverned,0,0.05,1,allow
93.0,49.0,40.0,47.0,75.0,97.0,46.0,28.0,Guardian,supporter,B_ungoverned,0,0.6,0,allow
72.0,100.0,80.0,86.0,75.0,94.0,55.0,52.0,Scholar,gentle,B_ungoverned,0,0.7,0,allow
93.0,62.0,80.0,91.0,75.0,94.0,46.0,68.0,Healer,gentle,B_ungoverned,0,0.9,0,allow
100.0,50.0,40.0,28.5,75.0,76.0,46.0,76.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
100.0,26.0,15.0,31.0,75.0,88.0,14.0,0.0,Pioneer,explorer,B_ungoverned,0,0.05,1,allow
86.0,45.0,35.0,42.5,75.0,94.0,43.0,90.0,Guardian,supporter,B_ungoverned,0,0.6,0,allow
100.0,96.0,75.0,81.5,75.0,91.0,52.0,44.0,Scholar,gentle,B_ungoverned,0,0.05,1,allow
86.0,58.0,75.0,86.5,75.0,91.0,93.0,60.0,Healer,gentle,B_ungoverned,0,0.65,0,allow
100.0,46.0,35.0,24.0,75.0,73.0,43.0,68.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
93.0,22.0,10.0,26.5,75.0,85.0,11.0,70.0,Pioneer,explorer,B_ungoverned,0,0.6,0,allow
100.0,41.0,30.0,38.0,75.0,91.0,40.0,82.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
100.0,92.0,70.0,77.0,75.0,88.0,49.0,36.0,Scholar,gentle,B_ungoverned,0,0.05,1,allow
79.0,48.0,70.0,82.0,75.0,88.0,90.0,52.0,Healer,gentle,B_ungoverned,0,0.85,0,allow
93.0,42.0,30.0,54.5,75.0,100.0,40.0,60.0,Trickster,challenger,B_ungoverned,0,0.6,0,allow
86.0,18.0,45.0,22.0,75.0,82.0,8.0,62.0,Pioneer,explorer,B_ungoverned,0,0.9,0,allow
100.0,37.0,25.0,33.5,75.0,88.0,37.0,74.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
100.0,88.0,65.0,72.5,75.0,85.0,46.0,28.0,Scholar,gentle,B_ungoverned,0,0.05,1,allow
72.0,100.0,65.0,77.5,75.0,85.0,87.0,44.0,Healer,gentle,B_ungoverned,0,0.7,0,allow
100.0,38.0,25.0,50.0,75.0,97.0,37.0,52.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
79.0,14.0,40.0,17.5,75.0,79.0,55.0,54.0,Pioneer,explorer,B_ungoverned,0,0.65,0,allow
100.0,33.0,20.0,29.0,75.0,85.0,34.0,66.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
93.0,84.0,60.0,68.0,75.0,82.0,43.0,90.0,Scholar,gentle,B_ungoverned,0,0.6,0,allow
65.0,96.0,60.0,73.0,75.0,82.0,84.0,100.0,Healer,gentle,B_ungoverned,0,0.6,0,allow
100.0,34.0,20.0,45.5,75.0,94.0,34.0,44.0,Trickster,challenger,B_ungoverned,0,0.05,1,allow
72.0,70.0,35.0,13.0,75.0,76.0,52.0,46.0,Pioneer,explorer,B_ungoverned,0,0.7,0,allow
100.0,29.0,15.0,24.5,75.0,82.0,31.0,58.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
100.0,80.0,55.0,63.5,75.0,79.0,40.0,82.0,Scholar,gentle,B_ungoverned,0,0.05,1,allow
58.0,86.0,55.0,68.5,75.0,79.0,81.0,92.0,Healer,gentle,B_ungoverned,0,0.85,0,allow
93.0,30.0,55.0,41.0,75.0,91.0,31.0,36.0,Trickster,challenger,B_ungoverned,0,0.9,0,allow
100.0,66.0,30.0,8.5,75.0,73.0,49.0,38.0,Pioneer,explorer,B_ungoverned,0,0.05,1,allow
100.0,25.0,10.0,20.0,75.0,79.0,28.0,50.0,Guardian,supporter,B_ungoverned,0,0.05,1,allow
100.0,76.0,50.0,59.0,75.0,76.0,37.0,74.0,Scholar,gentle,B_ungoverned,0,0.05,1,allow
100.0,82.0,50.0,64.0,75.0,76.0,78.0,84.0,Healer,gentle,B_ungoverned,0,0.7,0,allow
86.0,86.0,50.0,36.5,75.0,88.0,28.0,28.0,Trickster,challenger,B_ungoverned,0,0.7,0,allow
93.0,62.0,25.0,39.0,75.0,100.0,46.0,30.0,Pioneer,explorer,B_ungoverned,0,0.6,0,allow
