name,package,description,tier,price_gbp_monthly,sectors,registry_url,endpoint,github_url,install_command,mcp_run_command
license-checker-ai-mcp,license-checker-ai-mcp,License Checker Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/license-checker-ai-mcp/,https://csoai.org/mcp/license-checker-ai-mcp,https://github.com/CSOAI-ORG/license-checker-ai-mcp,pip install license-checker-ai-mcp,python -m license_checker_ai_mcp
linkedin-outreach-mcp,linkedin-outreach-mcp,Linkedin Outreach — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/linkedin-outreach-mcp/,https://csoai.org/mcp/linkedin-outreach-mcp,https://github.com/CSOAI-ORG/linkedin-outreach-mcp,pip install linkedin-outreach-mcp,python -m linkedin_outreach_mcp
llm-compliance-comparison-mcp,llm-compliance-comparison-mcp,Llm Compliance Comparison — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,legal,https://pypi.org/project/llm-compliance-comparison-mcp/,https://csoai.org/mcp/llm-compliance-comparison-mcp,https://github.com/CSOAI-ORG/llm-compliance-comparison-mcp,pip install llm-compliance-comparison-mcp,python -m llm_compliance_comparison_mcp
logistics-ai-mcp,logistics-ai-mcp,"Logistics Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: manufacturing, transportation. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.",lvp,9,"manufacturing,transportation",https://pypi.org/project/logistics-ai-mcp/,https://csoai.org/mcp/logistics-ai-mcp,https://github.com/CSOAI-ORG/logistics-ai-mcp,pip install logistics-ai-mcp,python -m logistics_ai_mcp
lorem-ipsum-ai-mcp,lorem-ipsum-ai-mcp,Lorem Ipsum Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/lorem-ipsum-ai-mcp/,https://csoai.org/mcp/lorem-ipsum-ai-mcp,https://github.com/CSOAI-ORG/lorem-ipsum-ai-mcp,pip install lorem-ipsum-ai-mcp,python -m lorem_ipsum_ai_mcp
markdown-ai-mcp,markdown-ai-mcp,Markdown Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/markdown-ai-mcp/,https://csoai.org/mcp/markdown-ai-mcp,https://github.com/CSOAI-ORG/markdown-ai-mcp,pip install markdown-ai-mcp,python -m markdown_ai_mcp
marketing-analytics-ai-mcp,marketing-analytics-ai-mcp,Marketing Analytics Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/marketing-analytics-ai-mcp/,https://csoai.org/mcp/marketing-analytics-ai-mcp,https://github.com/CSOAI-ORG/marketing-analytics-ai-mcp,pip install marketing-analytics-ai-mcp,python -m marketing_analytics_ai_mcp
math-solver-ai-mcp,math-solver-ai-mcp,Math Solver Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/math-solver-ai-mcp/,https://csoai.org/mcp/math-solver-ai-mcp,https://github.com/CSOAI-ORG/math-solver-ai-mcp,pip install math-solver-ai-mcp,python -m math_solver_ai_mcp
mcp-scorecard-mcp,mcp-scorecard-mcp,Mcp Scorecard — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/mcp-scorecard-mcp/,https://csoai.org/mcp/mcp-scorecard-mcp,https://github.com/CSOAI-ORG/mcp-scorecard-mcp,pip install mcp-scorecard-mcp,python -m mcp_scorecard_mcp
mcp-spec-compliance-mcp,mcp-spec-compliance-mcp,Mcp Spec Compliance — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,legal,https://pypi.org/project/mcp-spec-compliance-mcp/,https://csoai.org/mcp/mcp-spec-compliance-mcp,https://github.com/CSOAI-ORG/mcp-spec-compliance-mcp,pip install mcp-spec-compliance-mcp,python -m mcp_spec_compliance_mcp
mdr-medical-device-mcp,mdr-medical-device-mcp,Mdr Medical Device — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: healthcare. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,healthcare,https://pypi.org/project/mdr-medical-device-mcp/,https://csoai.org/mcp/mdr-medical-device-mcp,https://github.com/CSOAI-ORG/mdr-medical-device-mcp,pip install mdr-medical-device-mcp,python -m mdr_medical_device_mcp
meal-planner-ai-mcp,meal-planner-ai-mcp,Meal Planner Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meal-planner-ai-mcp/,https://csoai.org/mcp/meal-planner-ai-mcp,https://github.com/CSOAI-ORG/meal-planner-ai-mcp,pip install meal-planner-ai-mcp,python -m meal_planner_ai_mcp
meditation-guide-ai-mcp,meditation-guide-ai-mcp,Meditation Guide Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meditation-guide-ai-mcp/,https://csoai.org/mcp/meditation-guide-ai-mcp,https://github.com/CSOAI-ORG/meditation-guide-ai-mcp,pip install meditation-guide-ai-mcp,python -m meditation_guide_ai_mcp
meeting-summarizer-ai-mcp,meeting-summarizer-ai-mcp,Meeting Summarizer Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meeting-summarizer-ai-mcp/,https://csoai.org/mcp/meeting-summarizer-ai-mcp,https://github.com/CSOAI-ORG/meeting-summarizer-ai-mcp,pip install meeting-summarizer-ai-mcp,python -m meeting_summarizer_ai_mcp
memory-search-mcp,memory-search-mcp,Memory Search — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/memory-search-mcp/,https://csoai.org/mcp/memory-search-mcp,https://github.com/CSOAI-ORG/memory-search-mcp,pip install memory-search-mcp,python -m memory_search_mcp
meok-aaif-agent-card-mcp,meok-aaif-agent-card-mcp,Meok Aaif Agent Card — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Mid-Value Pack (£29/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,mvp,29,general,https://pypi.org/project/meok-aaif-agent-card-mcp/,https://csoai.org/mcp/meok-aaif-agent-card-mcp,https://github.com/CSOAI-ORG/meok-aaif-agent-card-mcp,pip install meok-aaif-agent-card-mcp,python -m meok_aaif_agent_card_mcp
meok-abci-bridge-mcp,meok-abci-bridge-mcp,Meok Abci Bridge — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-abci-bridge-mcp/,https://csoai.org/mcp/meok-abci-bridge-mcp,https://github.com/CSOAI-ORG/meok-abci-bridge-mcp,pip install meok-abci-bridge-mcp,python -m meok_abci_bridge_mcp
meok-agents-md-lint-mcp,meok-agents-md-lint-mcp,Meok Agents Md Lint — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Mid-Value Pack (£29/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,mvp,29,general,https://pypi.org/project/meok-agents-md-lint-mcp/,https://csoai.org/mcp/meok-agents-md-lint-mcp,https://github.com/CSOAI-ORG/meok-agents-md-lint-mcp,pip install meok-agents-md-lint-mcp,python -m meok_agents_md_lint_mcp
meok-ai-treaty-mcp,meok-ai-treaty-mcp,Meok Ai Treaty — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-ai-treaty-mcp/,https://csoai.org/mcp/meok-ai-treaty-mcp,https://github.com/CSOAI-ORG/meok-ai-treaty-mcp,pip install meok-ai-treaty-mcp,python -m meok_ai_treaty_mcp
meok-allmi-hiab-mcp,meok-allmi-hiab-mcp,Meok Allmi Hiab — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-allmi-hiab-mcp/,https://csoai.org/mcp/meok-allmi-hiab-mcp,https://github.com/CSOAI-ORG/meok-allmi-hiab-mcp,pip install meok-allmi-hiab-mcp,python -m meok_allmi_hiab_mcp
meok-ap2-mandate-mcp,meok-ap2-mandate-mcp,Meok Ap2 Mandate — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: finance. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,finance,https://pypi.org/project/meok-ap2-mandate-mcp/,https://csoai.org/mcp/meok-ap2-mandate-mcp,https://github.com/CSOAI-ORG/meok-ap2-mandate-mcp,pip install meok-ap2-mandate-mcp,python -m meok_ap2_mandate_mcp
meok-aquaponics-monitor-mcp,meok-aquaponics-monitor-mcp,Meok Aquaponics Monitor — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-aquaponics-monitor-mcp/,https://csoai.org/mcp/meok-aquaponics-monitor-mcp,https://github.com/CSOAI-ORG/meok-aquaponics-monitor-mcp,pip install meok-aquaponics-monitor-mcp,python -m meok_aquaponics_monitor_mcp
meok-article-50-kit-mcp,meok-article-50-kit-mcp,Meok Article 50 Kit — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-article-50-kit-mcp/,https://csoai.org/mcp/meok-article-50-kit-mcp,https://github.com/CSOAI-ORG/meok-article-50-kit-mcp,pip install meok-article-50-kit-mcp,python -m meok_article_50_kit_mcp
meok-asc-rspca-crosswalk-mcp,meok-asc-rspca-crosswalk-mcp,Meok Asc Rspca Crosswalk — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-asc-rspca-crosswalk-mcp/,https://csoai.org/mcp/meok-asc-rspca-crosswalk-mcp,https://github.com/CSOAI-ORG/meok-asc-rspca-crosswalk-mcp,pip install meok-asc-rspca-crosswalk-mcp,python -m meok_asc_rspca_crosswalk_mcp
meok-bs7121-mcp,meok-bs7121-mcp,Meok Bs7121 — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-bs7121-mcp/,https://csoai.org/mcp/meok-bs7121-mcp,https://github.com/CSOAI-ORG/meok-bs7121-mcp,pip install meok-bs7121-mcp,python -m meok_bs7121_mcp
meok-c2pa-durable-mcp,meok-c2pa-durable-mcp,Meok C2Pa Durable — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-c2pa-durable-mcp/,https://csoai.org/mcp/meok-c2pa-durable-mcp,https://github.com/CSOAI-ORG/meok-c2pa-durable-mcp,pip install meok-c2pa-durable-mcp,python -m meok_c2pa_durable_mcp
meok-c2pa-watermark-mcp,meok-c2pa-watermark-mcp,Meok C2Pa Watermark — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-c2pa-watermark-mcp/,https://csoai.org/mcp/meok-c2pa-watermark-mcp,https://github.com/CSOAI-ORG/meok-c2pa-watermark-mcp,pip install meok-c2pa-watermark-mcp,python -m meok_c2pa_watermark_mcp
meok-coinbase-x402-receipt-mcp,meok-coinbase-x402-receipt-mcp,Meok Coinbase X402 Receipt — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: finance. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,finance,https://pypi.org/project/meok-coinbase-x402-receipt-mcp/,https://csoai.org/mcp/meok-coinbase-x402-receipt-mcp,https://github.com/CSOAI-ORG/meok-coinbase-x402-receipt-mcp,pip install meok-coinbase-x402-receipt-mcp,python -m meok_coinbase_x402_receipt_mcp
meok-cold-chain-pharma-mcp,meok-cold-chain-pharma-mcp,Meok Cold Chain Pharma — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: elite (£9/mo). Sectors: healthcare. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,elite,199,healthcare,https://pypi.org/project/meok-cold-chain-pharma-mcp/,https://csoai.org/mcp/meok-cold-chain-pharma-mcp,https://github.com/CSOAI-ORG/meok-cold-chain-pharma-mcp,pip install meok-cold-chain-pharma-mcp,python -m meok_cold_chain_pharma_mcp
meok-cpa-contract-lift-mcp,meok-cpa-contract-lift-mcp,Meok Cpa Contract Lift — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,legal,https://pypi.org/project/meok-cpa-contract-lift-mcp/,https://csoai.org/mcp/meok-cpa-contract-lift-mcp,https://github.com/CSOAI-ORG/meok-cpa-contract-lift-mcp,pip install meok-cpa-contract-lift-mcp,python -m meok_cpa_contract_lift_mcp
meok-cra-annex-iv-classifier-mcp,meok-cra-annex-iv-classifier-mcp,Meok Cra Annex Iv Classifier — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-cra-annex-iv-classifier-mcp/,https://csoai.org/mcp/meok-cra-annex-iv-classifier-mcp,https://github.com/CSOAI-ORG/meok-cra-annex-iv-classifier-mcp,pip install meok-cra-annex-iv-classifier-mcp,python -m meok_cra_annex_iv_classifier_mcp
meok-cra-art14-reporter-mcp,meok-cra-art14-reporter-mcp,Meok Cra Art14 Reporter — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-cra-art14-reporter-mcp/,https://csoai.org/mcp/meok-cra-art14-reporter-mcp,https://github.com/CSOAI-ORG/meok-cra-art14-reporter-mcp,pip install meok-cra-art14-reporter-mcp,python -m meok_cra_art14_reporter_mcp
meok-credential-manager-mcp,meok-credential-manager-mcp,Meok Credential Manager — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-credential-manager-mcp/,https://csoai.org/mcp/meok-credential-manager-mcp,https://github.com/CSOAI-ORG/meok-credential-manager-mcp,pip install meok-credential-manager-mcp,python -m meok_credential_manager_mcp
meok-dpia-edpb-template-mcp,meok-dpia-edpb-template-mcp,Meok Dpia Edpb Template — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-dpia-edpb-template-mcp/,https://csoai.org/mcp/meok-dpia-edpb-template-mcp,https://github.com/CSOAI-ORG/meok-dpia-edpb-template-mcp,pip install meok-dpia-edpb-template-mcp,python -m meok_dpia_edpb_template_mcp
meok-drcf-agent-crosswalk-mcp,meok-drcf-agent-crosswalk-mcp,Meok Drcf Agent Crosswalk — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Mid-Value Pack (£29/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,mvp,29,general,https://pypi.org/project/meok-drcf-agent-crosswalk-mcp/,https://csoai.org/mcp/meok-drcf-agent-crosswalk-mcp,https://github.com/CSOAI-ORG/meok-drcf-agent-crosswalk-mcp,pip install meok-drcf-agent-crosswalk-mcp,python -m meok_drcf_agent_crosswalk_mcp
meok-dvsa-olicence-mcp,meok-dvsa-olicence-mcp,Meok Dvsa Olicence — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-dvsa-olicence-mcp/,https://csoai.org/mcp/meok-dvsa-olicence-mcp,https://github.com/CSOAI-ORG/meok-dvsa-olicence-mcp,pip install meok-dvsa-olicence-mcp,python -m meok_dvsa_olicence_mcp
meok-eu-ai-act-2-mcp,meok-eu-ai-act-2-mcp,Meok Eu Ai Act 2 — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: government. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,government,https://pypi.org/project/meok-eu-ai-act-2-mcp/,https://csoai.org/mcp/meok-eu-ai-act-2-mcp,https://github.com/CSOAI-ORG/meok-eu-ai-act-2-mcp,pip install meok-eu-ai-act-2-mcp,python -m meok_eu_ai_act_2_mcp
meok-eu-ai-act-art-13-ifu-mcp,meok-eu-ai-act-art-13-ifu-mcp,Meok Eu Ai Act Art 13 Ifu — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: government. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,government,https://pypi.org/project/meok-eu-ai-act-art-13-ifu-mcp/,https://csoai.org/mcp/meok-eu-ai-act-art-13-ifu-mcp,https://github.com/CSOAI-ORG/meok-eu-ai-act-art-13-ifu-mcp,pip install meok-eu-ai-act-art-13-ifu-mcp,python -m meok_eu_ai_act_art_13_ifu_mcp
meok-eu-ai-act-art-26-fria-mcp,meok-eu-ai-act-art-26-fria-mcp,Meok Eu Ai Act Art 26 Fria — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: government. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,government,https://pypi.org/project/meok-eu-ai-act-art-26-fria-mcp/,https://csoai.org/mcp/meok-eu-ai-act-art-26-fria-mcp,https://github.com/CSOAI-ORG/meok-eu-ai-act-art-26-fria-mcp,pip install meok-eu-ai-act-art-26-fria-mcp,python -m meok_eu_ai_act_art_26_fria_mcp
meok-eu-aia-art-9-rms-mcp,meok-eu-aia-art-9-rms-mcp,Meok Eu Aia Art 9 Rms — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-eu-aia-art-9-rms-mcp/,https://csoai.org/mcp/meok-eu-aia-art-9-rms-mcp,https://github.com/CSOAI-ORG/meok-eu-aia-art-9-rms-mcp,pip install meok-eu-aia-art-9-rms-mcp,python -m meok_eu_aia_art_9_rms_mcp
meok-eu-aigc-icon-mcp,meok-eu-aigc-icon-mcp,Meok Eu Aigc Icon — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: government. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,government,https://pypi.org/project/meok-eu-aigc-icon-mcp/,https://csoai.org/mcp/meok-eu-aigc-icon-mcp,https://github.com/CSOAI-ORG/meok-eu-aigc-icon-mcp,pip install meok-eu-aigc-icon-mcp,python -m meok_eu_aigc_icon_mcp
meok-eu-mobility-package-mcp,meok-eu-mobility-package-mcp,Meok Eu Mobility Package — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: transportation. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,transportation,https://pypi.org/project/meok-eu-mobility-package-mcp/,https://csoai.org/mcp/meok-eu-mobility-package-mcp,https://github.com/CSOAI-ORG/meok-eu-mobility-package-mcp,pip install meok-eu-mobility-package-mcp,python -m meok_eu_mobility_package_mcp
meok-eu-platform-worker-mcp,meok-eu-platform-worker-mcp,Meok Eu Platform Worker — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-eu-platform-worker-mcp/,https://csoai.org/mcp/meok-eu-platform-worker-mcp,https://github.com/CSOAI-ORG/meok-eu-platform-worker-mcp,pip install meok-eu-platform-worker-mcp,python -m meok_eu_platform_worker_mcp
meok-ev-recall-transport-mcp,meok-ev-recall-transport-mcp,Meok Ev Recall Transport — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-ev-recall-transport-mcp/,https://csoai.org/mcp/meok-ev-recall-transport-mcp,https://github.com/CSOAI-ORG/meok-ev-recall-transport-mcp,pip install meok-ev-recall-transport-mcp,python -m meok_ev_recall_transport_mcp
meok-fmcsa-hours-of-service-mcp,meok-fmcsa-hours-of-service-mcp,Meok Fmcsa Hours Of Service — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,general,https://pypi.org/project/meok-fmcsa-hours-of-service-mcp/,https://csoai.org/mcp/meok-fmcsa-hours-of-service-mcp,https://github.com/CSOAI-ORG/meok-fmcsa-hours-of-service-mcp,pip install meok-fmcsa-hours-of-service-mcp,python -m meok_fmcsa_hours_of_service_mcp
meok-fors-clocs-mcp,meok-fors-clocs-mcp,Meok Fors Clocs — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-fors-clocs-mcp/,https://csoai.org/mcp/meok-fors-clocs-mcp,https://github.com/CSOAI-ORG/meok-fors-clocs-mcp,pip install meok-fors-clocs-mcp,python -m meok_fors_clocs_mcp
meok-gaming-eve-mcp,meok-gaming-eve-mcp,Meok Gaming Eve — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-gaming-eve-mcp/,https://csoai.org/mcp/meok-gaming-eve-mcp,https://github.com/CSOAI-ORG/meok-gaming-eve-mcp,pip install meok-gaming-eve-mcp,python -m meok_gaming_eve_mcp
meok-gaming-ffxiv-mcp,meok-gaming-ffxiv-mcp,Meok Gaming Ffxiv — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-gaming-ffxiv-mcp/,https://csoai.org/mcp/meok-gaming-ffxiv-mcp,https://github.com/CSOAI-ORG/meok-gaming-ffxiv-mcp,pip install meok-gaming-ffxiv-mcp,python -m meok_gaming_ffxiv_mcp
meok-gaming-minecraft-mcp,meok-gaming-minecraft-mcp,Meok Gaming Minecraft — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/meok-gaming-minecraft-mcp/,https://csoai.org/mcp/meok-gaming-minecraft-mcp,https://github.com/CSOAI-ORG/meok-gaming-minecraft-mcp,pip install meok-gaming-minecraft-mcp,python -m meok_gaming_minecraft_mcp
